,SpringFR,SpringFL,SpringRR,SpringRL,WishboneTargetFR,WishboneTargetFL,WishboneRRTarget,WishboneRLTarget,turn_right,turn_left,state
5888,1.03074646,0.993798,1.16000009,1.00893283,-0.0104497373,0.0154261589,-0.00586411357,-0.0110477507,False,False,abnormal
5889,1.03074646,0.993798,1.16000009,1.00893283,-0.0104497373,0.0154261589,-0.00586411357,-0.0110477507,False,False,abnormal
5890,1.03074646,0.993798,1.16000009,1.00893283,-0.0104497373,0.0154261589,-0.00586411357,-0.0110477507,False,False,abnormal
5893,1.05074644,0.973798037,1.1400001,1.02893281,-0.0155153871,0.02058816,0.00166919827,-0.016361028,False,False,abnormal
5891,1.03074646,0.993798,1.16000009,1.00893283,-0.0104497373,0.0154261589,-0.00586411357,-0.0110477507,False,False,abnormal
5892,1.05074644,0.973798037,1.1400001,1.02893281,-0.0155153871,0.02058816,0.00166919827,-0.016361028,False,False,abnormal
5896,1.05074644,0.973798037,1.1400001,1.02893281,-0.0155153871,0.02058816,0.00166919827,-0.016361028,False,False,abnormal
5895,1.05074644,0.973798037,1.1400001,1.02893281,-0.0155153871,0.02058816,0.00166919827,-0.016361028,False,False,abnormal
5894,1.05074644,0.973798037,1.1400001,1.02893281,-0.0155153871,0.02058816,0.00166919827,-0.016361028,False,False,abnormal
5900,1.07074642,0.953798056,1.12000012,1.04893279,-0.0211030245,0.025942266,0.008607373,-0.0218441486,False,False,abnormal
5898,1.07074642,0.953798056,1.12000012,1.04893279,-0.0211030245,0.025942266,0.008607373,-0.0218441486,False,False,abnormal
5897,1.05074644,0.973798037,1.1400001,1.02893281,-0.0155153871,0.02058816,0.00166919827,-0.016361028,False,False,abnormal
5899,1.07074642,0.953798056,1.12000012,1.04893279,-0.0211030245,0.025942266,0.008607373,-0.0218441486,False,False,abnormal
5901,1.07074642,0.953798056,1.12000012,1.04893279,-0.0211030245,0.025942266,0.008607373,-0.0218441486,False,False,abnormal
5902,1.07074642,0.953798056,1.12000012,1.04893279,-0.0211030245,0.025942266,0.008607373,-0.0218441486,False,False,abnormal
5904,1.0907464,0.9337981,1.10000014,1.06893277,-0.0271318555,0.0314664841,0.0151035637,-0.0274834931,False,False,abnormal
5903,1.0907464,0.9337981,1.10000014,1.06893277,-0.0271318555,0.0314664841,0.0151035637,-0.0274834931,False,False,abnormal
5905,1.0907464,0.9337981,1.10000014,1.06893277,-0.0271318555,0.0314664841,0.0151035637,-0.0274834931,False,False,abnormal
5906,1.0907464,0.9337981,1.10000014,1.06893277,-0.0271318555,0.0314664841,0.0151035637,-0.0274834931,False,False,abnormal
5908,1.11074638,0.9137981,1.08000016,1.08893275,-0.0335422158,0.0371366441,0.0212860852,-0.0332660973,False,False,abnormal
5907,1.0907464,0.9337981,1.10000014,1.06893277,-0.0271318555,0.0314664841,0.0151035637,-0.0274834931,False,False,abnormal
5909,1.11074638,0.9137981,1.08000016,1.08893275,-0.0335422158,0.0371366441,0.0212860852,-0.0332660973,False,False,abnormal
5913,1.13074636,0.8937981,1.06000018,1.10893273,-0.0402627,0.04294738,0.0272735357,-0.0391779542,False,False,abnormal
5912,1.11074638,0.9137981,1.08000016,1.08893275,-0.0335422158,0.0371366441,0.0212860852,-0.0332660973,False,False,abnormal
5911,1.11074638,0.9137981,1.08000016,1.08893275,-0.0335422158,0.0371366441,0.0212860852,-0.0332660973,False,False,abnormal
5910,1.11074638,0.9137981,1.08000016,1.08893275,-0.0335422158,0.0371366441,0.0212860852,-0.0332660973,False,False,abnormal
5915,1.13074636,0.8937981,1.06000018,1.10893273,-0.0402627,0.04294738,0.0272735357,-0.0391779542,False,False,abnormal
5914,1.13074636,0.8937981,1.06000018,1.10893273,-0.0402627,0.04294738,0.0272735357,-0.0391779542,False,False,abnormal
5916,1.13074636,0.8937981,1.06000018,1.10893273,-0.0402627,0.04294738,0.0272735357,-0.0391779542,False,False,abnormal
5917,1.13074636,0.8937981,1.06000018,1.10893273,-0.0402627,0.04294738,0.0272735357,-0.0391779542,False,False,abnormal
5918,1.15074635,0.873798132,1.0400002,1.12893271,-0.04724428,0.04888743,0.0331590027,-0.04521942,False,False,abnormal
5922,1.15074635,0.873798132,1.0400002,1.12893271,-0.04724428,0.04888743,0.0331590027,-0.04521942,False,False,abnormal
5919,1.15074635,0.873798132,1.0400002,1.12893271,-0.04724428,0.04888743,0.0331590027,-0.04521942,False,False,abnormal
5921,1.15074635,0.873798132,1.0400002,1.12893271,-0.04724428,0.04888743,0.0331590027,-0.04521942,False,False,abnormal
5923,1.15074635,0.873798132,1.0400002,1.12893271,-0.04724428,0.04888743,0.0331590027,-0.04521942,False,False,abnormal
5920,1.15074635,0.873798132,1.0400002,1.12893271,-0.04724428,0.04888743,0.0331590027,-0.04521942,False,False,abnormal
5925,1.17074633,0.853798151,1.02000022,1.1489327,-0.0544329435,0.0549551845,0.0390107334,-0.0513893962,False,False,abnormal
5924,1.17074633,0.853798151,1.02000022,1.1489327,-0.0544329435,0.0549551845,0.0390107334,-0.0513893962,False,False,abnormal
5926,1.17074633,0.853798151,1.02000022,1.1489327,-0.0544329435,0.0549551845,0.0390107334,-0.0513893962,False,False,abnormal
5927,1.17074633,0.853798151,1.02000022,1.1489327,-0.0544329435,0.0549551845,0.0390107334,-0.0513893962,False,False,abnormal
5928,1.17074633,0.853798151,1.02000022,1.1489327,-0.0544329435,0.0549551845,0.0390107334,-0.0513893962,False,False,abnormal
5930,1.19074631,0.83379817,1.00000024,1.16893268,-0.0617794245,0.0611690879,0.04489827,-0.0576885939,False,False,abnormal
5931,1.19074631,0.83379817,1.00000024,1.16893268,-0.0617794245,0.0611690879,0.04489827,-0.0576885939,False,False,abnormal
5929,1.19074631,0.83379817,1.00000024,1.16893268,-0.0617794245,0.0611690879,0.04489827,-0.0576885939,False,False,abnormal
5934,1.19074631,0.83379817,1.00000024,1.16893268,-0.0617794245,0.0611690879,0.04489827,-0.0576885939,False,False,abnormal
5932,1.19074631,0.83379817,1.00000024,1.16893268,-0.0617794245,0.0611690879,0.04489827,-0.0576885939,False,False,abnormal
5933,1.19074631,0.83379817,1.00000024,1.16893268,-0.0617794245,0.0611690879,0.04489827,-0.0576885939,False,False,abnormal
5937,1.21074629,0.8137982,0.980000257,1.18893266,-0.0692447,0.06752682,0.0508544445,-0.06413463,False,False,abnormal
5938,1.21074629,0.8137982,0.980000257,1.18893266,-0.0692447,0.06752682,0.0508544445,-0.06413463,False,False,abnormal
5935,1.21074629,0.8137982,0.980000257,1.18893266,-0.0692447,0.06752682,0.0508544445,-0.06413463,False,False,abnormal
5936,1.21074629,0.8137982,0.980000257,1.18893266,-0.0692447,0.06752682,0.0508544445,-0.06413463,False,False,abnormal
5940,1.23074627,0.7937982,0.9600003,1.20893264,-0.07676835,0.0740401149,0.0568968058,-0.07076618,False,False,abnormal
5941,1.23074627,0.7937982,0.9600003,1.20893264,-0.07676835,0.0740401149,0.0568968058,-0.07076618,False,False,abnormal
5939,1.21074629,0.8137982,0.980000257,1.18893266,-0.0692447,0.06752682,0.0508544445,-0.06413463,False,False,abnormal
5944,1.23074627,0.7937982,0.9600003,1.20893264,-0.07676835,0.0740401149,0.0568968058,-0.07076618,False,False,abnormal
5942,1.23074627,0.7937982,0.9600003,1.20893264,-0.07676835,0.0740401149,0.0568968058,-0.07076618,False,False,abnormal
5943,1.23074627,0.7937982,0.9600003,1.20893264,-0.07676835,0.0740401149,0.0568968058,-0.07076618,False,False,abnormal
5945,1.25074625,0.7737982,0.9400003,1.22893262,-0.08275598,0.0802438259,0.0612823367,-0.06413728,False,False,abnormal
5946,1.25074625,0.7737982,0.9400003,1.22893262,-0.08275598,0.0802438259,0.0612823367,-0.06413728,False,False,abnormal
5948,1.25074625,0.7737982,0.9400003,1.22893262,-0.08275598,0.0802438259,0.0612823367,-0.06413728,False,False,abnormal
5949,1.25074625,0.7737982,0.9400003,1.22893262,-0.08275598,0.0802438259,0.0612823367,-0.06413728,False,False,abnormal
5947,1.25074625,0.7737982,0.9400003,1.22893262,-0.08275598,0.0802438259,0.0612823367,-0.06413728,False,False,abnormal
5951,1.27074623,0.753798246,0.9200003,1.2489326,-0.0868389,0.08264673,0.0412823372,-0.06412214,False,False,abnormal
5952,1.27074623,0.753798246,0.9200003,1.2489326,-0.0868389,0.08264673,0.0412823372,-0.06412214,False,False,abnormal
5953,1.27074623,0.753798246,0.9200003,1.2489326,-0.0868389,0.08264673,0.0412823372,-0.06412214,False,False,abnormal
5950,1.25074625,0.7737982,0.9400003,1.22893262,-0.08275598,0.0802438259,0.0612823367,-0.06413728,False,False,abnormal
5955,1.27074623,0.753798246,0.9200003,1.2489326,-0.0868389,0.08264673,0.0412823372,-0.06412214,False,False,abnormal
5956,1.27074623,0.753798246,0.9200003,1.2489326,-0.0868389,0.08264673,0.0412823372,-0.06412214,False,False,abnormal
5954,1.27074623,0.753798246,0.9200003,1.2489326,-0.0868389,0.08264673,0.0412823372,-0.06412214,False,False,abnormal
5959,1.29074621,0.737647057,0.900000334,1.25629258,-0.08922537,0.08294609,0.03435217,-0.06326482,False,False,abnormal
5957,1.29074621,0.737647057,0.900000334,1.25629258,-0.08922537,0.08294609,0.03435217,-0.06326482,False,False,abnormal
5958,1.29074621,0.737647057,0.900000334,1.25629258,-0.08922537,0.08294609,0.03435217,-0.06326482,False,False,abnormal
5960,1.29074621,0.737647057,0.900000334,1.25629258,-0.08922537,0.08294609,0.03435217,-0.06326482,False,False,abnormal
5965,1.3,0.738412142,0.880000353,1.2541101,-0.09057422,0.08243492,0.03339167,-0.06267205,False,False,abnormal
5961,1.29074621,0.737647057,0.900000334,1.25629258,-0.08922537,0.08294609,0.03435217,-0.06326482,False,False,abnormal
5964,1.3,0.738412142,0.880000353,1.2541101,-0.09057422,0.08243492,0.03339167,-0.06267205,False,False,abnormal
5963,1.3,0.738412142,0.880000353,1.2541101,-0.09057422,0.08243492,0.03339167,-0.06267205,False,False,abnormal
5962,1.3,0.738412142,0.880000353,1.2541101,-0.09057422,0.08243492,0.03339167,-0.06267205,False,False,abnormal
5967,1.3,0.738412142,0.880000353,1.2541101,-0.09057422,0.08243492,0.03339167,-0.06267205,False,False,abnormal
5966,1.3,0.738412142,0.880000353,1.2541101,-0.09057422,0.08243492,0.03339167,-0.06267205,False,False,abnormal
5968,1.3,0.738412142,0.880000353,1.2541101,-0.09057422,0.08243492,0.03339167,-0.06267205,False,False,abnormal
5970,1.3,0.7413676,0.8600004,1.25295091,-0.09105055,0.08135012,0.03351447,-0.062341392,False,False,abnormal
5969,1.3,0.7413676,0.8600004,1.25295091,-0.09105055,0.08135012,0.03351447,-0.062341392,False,False,abnormal
5971,1.3,0.7413676,0.8600004,1.25295091,-0.09105055,0.08135012,0.03351447,-0.062341392,False,False,abnormal
5972,1.3,0.7413676,0.8600004,1.25295091,-0.09105055,0.08135012,0.03351447,-0.062341392,False,False,abnormal
5973,1.3,0.7413676,0.8600004,1.25295091,-0.09105055,0.08135012,0.03351447,-0.062341392,False,False,abnormal
5974,1.3,0.745746851,0.8400004,1.25277185,-0.09083611,0.07987836,0.0344013125,-0.0622625947,False,False,abnormal
5975,1.3,0.745746851,0.8400004,1.25277185,-0.09083611,0.07987836,0.0344013125,-0.0622625947,False,False,abnormal
5977,1.3,0.745746851,0.8400004,1.25277185,-0.09083611,0.07987836,0.0344013125,-0.0622625947,False,False,abnormal
5976,1.3,0.745746851,0.8400004,1.25277185,-0.09083611,0.07987836,0.0344013125,-0.0622625947,False,False,abnormal
5978,1.3,0.745746851,0.8400004,1.25277185,-0.09083611,0.07987836,0.0344013125,-0.0622625947,False,False,abnormal
5980,1.3,0.750987768,0.8200004,1.25342941,-0.09006943,0.0781846344,0.0357972831,-0.0623936653,False,False,abnormal
5981,1.3,0.750987768,0.8200004,1.25342941,-0.09006943,0.0781846344,0.0357972831,-0.0623936653,False,False,abnormal
5979,1.3,0.745746851,0.8400004,1.25277185,-0.09083611,0.07987836,0.0344013125,-0.0622625947,False,False,abnormal
5982,1.3,0.750987768,0.8200004,1.25342941,-0.09006943,0.0781846344,0.0357972831,-0.0623936653,False,False,abnormal
5983,1.3,0.750987768,0.8200004,1.25342941,-0.09006943,0.0781846344,0.0357972831,-0.0623936653,False,False,abnormal
5984,1.3,0.750987768,0.8200004,1.25342941,-0.09006943,0.0781846344,0.0357972831,-0.0623936653,False,False,abnormal
5985,1.3,0.750987768,0.8200004,1.25342941,-0.09006943,0.0781846344,0.0357972831,-0.0623936653,False,False,abnormal
5986,1.3,0.756667137,0.8000004,1.2547648,-0.08890626,0.07637617,0.03749919,-0.06269887,False,False,abnormal
5989,1.3,0.756667137,0.8000004,1.2547648,-0.08890626,0.07637617,0.03749919,-0.06269887,False,False,abnormal
5988,1.3,0.756667137,0.8000004,1.2547648,-0.08890626,0.07637617,0.03749919,-0.06269887,False,False,abnormal
5987,1.3,0.756667137,0.8000004,1.2547648,-0.08890626,0.07637617,0.03749919,-0.06269887,False,False,abnormal
5990,1.3,0.756667137,0.8000004,1.2547648,-0.08890626,0.07637617,0.03749919,-0.06269887,False,False,abnormal
5994,1.3,0.762439966,0.780000448,1.25663257,-0.0874418,0.07455948,0.0393568873,-0.06312403,False,False,abnormal
5991,1.3,0.762439966,0.780000448,1.25663257,-0.0874418,0.07455948,0.0393568873,-0.06312403,False,False,abnormal
5993,1.3,0.762439966,0.780000448,1.25663257,-0.0874418,0.07455948,0.0393568873,-0.06312403,False,False,abnormal
5992,1.3,0.762439966,0.780000448,1.25663257,-0.0874418,0.07455948,0.0393568873,-0.06312403,False,False,abnormal
5995,1.3,0.762439966,0.780000448,1.25663257,-0.0874418,0.07455948,0.0393568873,-0.06312403,False,False,abnormal
5997,1.3,0.767986536,0.760000467,1.25882173,-0.08580053,0.07278702,0.0412463546,-0.06362805,False,False,abnormal
5999,1.3,0.767986536,0.760000467,1.25882173,-0.08580053,0.07278702,0.0412463546,-0.06362805,False,False,abnormal
5998,1.3,0.767986536,0.760000467,1.25882173,-0.08580053,0.07278702,0.0412463546,-0.06362805,False,False,abnormal
5996,1.3,0.767986536,0.760000467,1.25882173,-0.08580053,0.07278702,0.0412463546,-0.06362805,False,False,abnormal
6002,1.3,0.7732332,0.7400005,1.26120114,-0.08407311,0.07110712,0.0430857539,-0.0641696155,False,False,abnormal
6000,1.3,0.767986536,0.760000467,1.25882173,-0.08580053,0.07278702,0.0412463546,-0.06362805,False,False,abnormal
6001,1.3,0.767986536,0.760000467,1.25882173,-0.08580053,0.07278702,0.0412463546,-0.06362805,False,False,abnormal
6003,1.3,0.7732332,0.7400005,1.26120114,-0.08407311,0.07110712,0.0430857539,-0.0641696155,False,False,abnormal
6004,1.3,0.7732332,0.7400005,1.26120114,-0.08407311,0.07110712,0.0430857539,-0.0641696155,False,False,abnormal
6007,1.3,0.777989864,0.721238554,1.263638,-0.0823372751,0.0695533454,0.04482144,-0.0647088,False,False,abnormal
6006,1.3,0.7732332,0.7400005,1.26120114,-0.08407311,0.07110712,0.0430857539,-0.0641696155,False,False,abnormal
6005,1.3,0.7732332,0.7400005,1.26120114,-0.08407311,0.07110712,0.0430857539,-0.0641696155,False,False,abnormal
6008,1.3,0.777989864,0.721238554,1.263638,-0.0823372751,0.0695533454,0.04482144,-0.0647088,False,False,abnormal
6009,1.3,0.777989864,0.721238554,1.263638,-0.0823372751,0.0695533454,0.04482144,-0.0647088,False,False,abnormal
6010,1.3,0.777989864,0.721238554,1.263638,-0.0823372751,0.0695533454,0.04482144,-0.0647088,False,False,abnormal
6012,1.3,0.777989864,0.721238554,1.263638,-0.0823372751,0.0695533454,0.04482144,-0.0647088,False,False,abnormal
6013,1.3,0.782280445,0.7146098,1.266038,-0.08065218,0.06813452,0.0464172363,-0.06522116,False,False,abnormal
6014,1.3,0.782280445,0.7146098,1.266038,-0.08065218,0.06813452,0.0464172363,-0.06522116,False,False,abnormal
6015,1.3,0.782280445,0.7146098,1.266038,-0.08065218,0.06813452,0.0464172363,-0.06522116,False,False,abnormal
6011,1.3,0.777989864,0.721238554,1.263638,-0.0823372751,0.0695533454,0.04482144,-0.0647088,False,False,abnormal
6016,1.3,0.782280445,0.7146098,1.266038,-0.08065218,0.06813452,0.0464172363,-0.06522116,False,False,abnormal
6018,1.28624606,0.7896216,0.7117885,1.257741,-0.0606438071,0.06617993,0.0471999645,-0.0637775958,False,False,abnormal
6017,1.3,0.782280445,0.7146098,1.266038,-0.08065218,0.06813452,0.0464172363,-0.06522116,False,False,abnormal
6019,1.28624606,0.7896216,0.7117885,1.257741,-0.0606438071,0.06617993,0.0471999645,-0.0637775958,False,False,abnormal
6020,1.28624606,0.7896216,0.7117885,1.257741,-0.0606438071,0.06617993,0.0471999645,-0.0637775958,False,False,abnormal
6023,1.26624608,0.7982247,0.7119929,1.24700642,-0.05405821,0.06363052,0.0468790531,-0.0610722,False,False,abnormal
6021,1.28624606,0.7896216,0.7117885,1.257741,-0.0606438071,0.06617993,0.0471999645,-0.0637775958,False,False,abnormal
6022,1.28624606,0.7896216,0.7117885,1.257741,-0.0606438071,0.06617993,0.0471999645,-0.0637775958,False,False,abnormal
6025,1.26624608,0.7982247,0.7119929,1.24700642,-0.05405821,0.06363052,0.0468790531,-0.0610722,False,False,abnormal
6024,1.26624608,0.7982247,0.7119929,1.24700642,-0.05405821,0.06363052,0.0468790531,-0.0610722,False,False,abnormal
6026,1.26624608,0.7982247,0.7119929,1.24700642,-0.05405821,0.06363052,0.0468790531,-0.0610722,False,False,abnormal
6027,1.2462461,0.8080647,0.7149188,1.23440051,-0.0485903323,0.060790956,0.04581341,-0.057965368,False,False,abnormal
6029,1.2462461,0.8080647,0.7149188,1.23440051,-0.0485903323,0.060790956,0.04581341,-0.057965368,False,False,abnormal
6028,1.2462461,0.8080647,0.7149188,1.23440051,-0.0485903323,0.060790956,0.04581341,-0.057965368,False,False,abnormal
6030,1.22624612,0.8190434,0.7202961,1.2204566,-0.04422608,0.05766654,0.0440751,-0.0545811653,False,False,abnormal
6031,1.22624612,0.8190434,0.7202961,1.2204566,-0.04422608,0.05766654,0.0440751,-0.0545811653,False,False,abnormal
6032,1.22624612,0.8190434,0.7202961,1.2204566,-0.04422608,0.05766654,0.0440751,-0.0545811653,False,False,abnormal
6033,1.20624614,0.831124544,0.7278318,1.205641,-0.0407393277,0.05427721,0.04175201,-0.051022172,False,False,abnormal
6034,1.20624614,0.831124544,0.7278318,1.205641,-0.0407393277,0.05427721,0.04175201,-0.051022172,False,False,abnormal
6035,1.20624614,0.831124544,0.7278318,1.205641,-0.0407393277,0.05427721,0.04175201,-0.051022172,False,False,abnormal
6036,1.20624614,0.831124544,0.7278318,1.205641,-0.0407393277,0.05427721,0.04175201,-0.051022172,False,False,abnormal
6038,1.18868732,0.8441982,0.7371926,1.19025779,-0.03792247,0.0506418943,0.03893371,-0.0473628342,False,False,abnormal
6039,1.18868732,0.8441982,0.7371926,1.19025779,-0.03792247,0.0506418943,0.03893371,-0.0473628342,False,False,abnormal
6037,1.20624614,0.831124544,0.7278318,1.205641,-0.0407393277,0.05427721,0.04175201,-0.051022172,False,False,abnormal
6040,1.18868732,0.8441982,0.7371926,1.19025779,-0.03792247,0.0506418943,0.03893371,-0.0473628342,False,False,abnormal
6041,1.18868732,0.8441982,0.7371926,1.19025779,-0.03792247,0.0506418943,0.03893371,-0.0473628342,False,False,abnormal
6042,1.18868732,0.8441982,0.7371926,1.19025779,-0.03792247,0.0506418943,0.03893371,-0.0473628342,False,False,abnormal
6044,1.178,0.8581042,0.7480344,1.174546,-0.03558457,0.04678291,0.0357159674,-0.043656826,False,False,abnormal
6043,1.18868732,0.8441982,0.7371926,1.19025779,-0.03792247,0.0506418943,0.03893371,-0.0473628342,False,False,abnormal
6045,1.178,0.8581042,0.7480344,1.174546,-0.03558457,0.04678291,0.0357159674,-0.043656826,False,False,abnormal
6046,1.178,0.8581042,0.7480344,1.174546,-0.03558457,0.04678291,0.0357159674,-0.043656826,False,False,abnormal
6050,1.16861773,0.8727696,0.760054052,1.158678,-0.0335725546,0.0427134633,0.03217864,-0.03994295,False,False,abnormal
6048,1.178,0.8581042,0.7480344,1.174546,-0.03558457,0.04678291,0.0357159674,-0.043656826,False,False,abnormal
