,SpringFR,SpringFL,SpringRR,SpringRL,WishboneTargetFR,WishboneTargetFL,WishboneRRTarget,WishboneRLTarget,turn_right,turn_left
21630,1.09789062,0.8805201,0.895940065,0.8620117,-0.09699109,0.03883633,-0.166255444,-0.132434189,False,False
21631,1.09789062,0.8805201,0.895940065,0.8620117,-0.09699109,0.03883633,-0.166255444,-0.132434189,False,False
21632,1.09789062,0.8805201,0.895940065,0.8620117,-0.09699109,0.03883633,-0.166255444,-0.132434189,False,False
21633,1.1178906,0.9005201,0.915940046,0.882011652,-0.107856527,0.0210603774,-0.144787744,-0.113881186,False,False
21634,1.1178906,0.9005201,0.915940046,0.882011652,-0.107856527,0.0210603774,-0.144787744,-0.113881186,False,False
21635,1.1178906,0.9005201,0.915940046,0.882011652,-0.107856527,0.0210603774,-0.144787744,-0.113881186,False,False
21636,1.13789058,0.920520067,0.93594,0.902011633,-0.115661234,0.009551108,-0.122944713,-0.10000585,False,False
21637,1.13789058,0.920520067,0.93594,0.902011633,-0.115661234,0.009551108,-0.122944713,-0.10000585,False,False
21638,1.15789056,0.940520048,0.95594,0.9220116,-0.120381147,0.001159966,-0.102825664,-0.08750744,False,False
21639,1.15789056,0.940520048,0.95594,0.9220116,-0.120381147,0.001159966,-0.102825664,-0.08750744,False,False
21640,1.15789056,0.940520048,0.95594,0.9220116,-0.120381147,0.001159966,-0.102825664,-0.08750744,False,False
21642,1.17789054,0.96052,0.97594,0.9420116,-0.0945458,-0.0054371357,-0.08536571,-0.0733116,True,False
21641,1.17789054,0.96052,0.97594,0.9420116,-0.0945458,-0.0054371357,-0.08536571,-0.0733116,True,False
21643,1.17789054,0.96052,0.97594,0.9420116,-0.0945458,-0.0054371357,-0.08536571,-0.0733116,True,False
21644,1.19789052,0.98052,0.99593997,0.9620116,-0.08838335,-0.0100758374,-0.07046974,-0.0593919158,True,False
21645,1.19789052,0.98052,0.99593997,0.9620116,-0.08838335,-0.0100758374,-0.07046974,-0.0593919158,True,False
21646,1.19789052,0.98052,0.99593997,0.9620116,-0.08838335,-0.0100758374,-0.07046974,-0.0593919158,True,False
21647,1.2178905,1.00052,1.01594,0.982011557,-0.08067767,-0.0126957,-0.05762109,-0.0460003,True,False
21648,1.2178905,1.00052,1.01594,0.982011557,-0.08067767,-0.0126957,-0.05762109,-0.0460003,True,False
21649,1.2178905,1.00052,1.01594,0.982011557,-0.08067767,-0.0126957,-0.05762109,-0.0460003,True,False
21650,1.23789048,1.02052,1.03593993,1.00201154,-0.07278222,-0.151644573,-0.04854253,-0.03354326,False,False
21651,1.23789048,1.02052,1.03593993,1.00201154,-0.07278222,-0.151644573,-0.04854253,-0.03354326,False,False
21652,1.23789048,1.02052,1.03593993,1.00201154,-0.07278222,-0.151644573,-0.04854253,-0.03354326,False,False
21653,1.25789046,1.04052,1.05593991,1.02201152,-0.0630074,-0.1478724,-0.0440256,-0.02145654,False,False
21654,1.25789046,1.04052,1.05593991,1.02201152,-0.0630074,-0.1478724,-0.0440256,-0.02145654,False,False
21656,1.254894,1.06051993,1.07427239,1.0420115,-0.05192618,-0.1478166,-0.0428956449,-0.00945887,False,False
21655,1.254894,1.06051993,1.07427239,1.0420115,-0.05192618,-0.1478166,-0.0428956449,-0.00945887,False,False
21658,1.234894,1.08051991,1.07611346,1.02201152,-0.0399481058,-0.147615254,-0.04494673,0.002241671,False,False
21657,1.254894,1.06051993,1.07427239,1.0420115,-0.05192618,-0.1478166,-0.0428956449,-0.00945887,False,False
21659,1.234894,1.08051991,1.07611346,1.02201152,-0.0399481058,-0.147615254,-0.04494673,0.002241671,False,False
21660,1.234894,1.08051991,1.07611346,1.02201152,-0.0399481058,-0.147615254,-0.04494673,0.002241671,False,False
21661,1.214894,1.06449509,1.08822155,1.00201154,-0.0272620022,-0.147374719,-0.04967256,0.0136677027,False,False
21662,1.214894,1.06449509,1.08822155,1.00201154,-0.0272620022,-0.147374719,-0.04967256,0.0136677027,False,False
21663,1.214894,1.06449509,1.08822155,1.00201154,-0.0272620022,-0.147374719,-0.04967256,0.0136677027,False,False
21664,1.19489408,1.04449511,1.10822153,0.982011557,-0.014361918,-0.147063389,-0.0562851131,0.0253059268,False,False
21665,1.19489408,1.04449511,1.10822153,0.982011557,-0.014361918,-0.147063389,-0.0562851131,0.0253059268,False,False
21666,1.19489408,1.04449511,1.10822153,0.982011557,-0.014361918,-0.147063389,-0.0562851131,0.0253059268,False,False
21667,1.17489409,1.02449512,1.12822151,0.9620116,-0.00115829706,-0.146644011,-0.06478244,0.0368186235,True,False
21668,1.17489409,1.02449512,1.12822151,0.9620116,-0.00115829706,-0.146644011,-0.06478244,0.0368186235,True,False
21669,1.17489409,1.02449512,1.12822151,0.9620116,-0.00115829706,-0.146644011,-0.06478244,0.0368186235,True,False
21670,1.15489411,1.00449514,1.13907862,0.9420116,0.0117756128,-0.146272972,-0.04926549,0.04460761,True,False
21671,1.15489411,1.00449514,1.13907862,0.9420116,0.0117756128,-0.146272972,-0.04926549,0.04460761,True,False
21672,1.15489411,1.00449514,1.13907862,0.9420116,0.0117756128,-0.146272972,-0.04926549,0.04460761,True,False
21673,1.13489413,1.02449512,1.154077,0.9220116,-0.154352248,-0.139756709,-0.05416134,0.04875666,True,False
21674,1.13489413,1.02449512,1.154077,0.9220116,-0.154352248,-0.139756709,-0.05416134,0.04875666,True,False
21675,1.11489415,1.04449511,1.15864229,0.902011633,-0.151231185,-0.111543149,-0.0553169549,0.0467928648,True,False
21679,1.09489417,1.06449509,1.15412092,0.882011652,-0.151052386,-0.08576517,-0.05320102,0.04175675,True,False
21677,1.11489415,1.04449511,1.15864229,0.902011633,-0.151231185,-0.111543149,-0.0553169549,0.0467928648,True,False
21678,1.09489417,1.06449509,1.15412092,0.882011652,-0.151052386,-0.08576517,-0.05320102,0.04175675,True,False
21676,1.11489415,1.04449511,1.15864229,0.902011633,-0.151231185,-0.111543149,-0.0553169549,0.0467928648,True,False
21680,1.09489417,1.06449509,1.15412092,0.882011652,-0.151052386,-0.08576517,-0.05320102,0.04175675,True,False
21681,1.07489419,1.08449507,1.14007616,0.8620117,-0.150725245,-0.0604352355,-0.0485412776,0.03442666,True,False
21683,1.07489419,1.08449507,1.14007616,0.8620117,-0.150725245,-0.0604352355,-0.0485412776,0.03442666,True,False
21682,1.07489419,1.08449507,1.14007616,0.8620117,-0.150725245,-0.0604352355,-0.0485412776,0.03442666,True,False
21684,1.05489421,1.104495,1.12007618,0.882011652,-0.150332272,-0.0365322232,-0.0412686169,0.0251082182,True,False
21685,1.05489421,1.104495,1.12007618,0.882011652,-0.150332272,-0.0365322232,-0.0412686169,0.0251082182,True,False
21686,1.05489421,1.104495,1.12007618,0.882011652,-0.150332272,-0.0365322232,-0.0412686169,0.0251082182,True,False
21687,1.07489419,1.124495,1.1000762,0.902011633,-0.1331061,-0.0148706287,-0.03208235,0.015053153,True,False
21689,1.07489419,1.124495,1.1000762,0.902011633,-0.1331061,-0.0148706287,-0.03208235,0.015053153,True,False
21690,1.09489417,1.104495,1.08007622,0.9220116,-0.109261006,0.00370129943,-0.02318132,0.007858187,True,False
21688,1.07489419,1.124495,1.1000762,0.902011633,-0.1331061,-0.0148706287,-0.03208235,0.015053153,True,False
21691,1.09489417,1.104495,1.08007622,0.9220116,-0.109261006,0.00370129943,-0.02318132,0.007858187,True,False
21692,1.09489417,1.104495,1.08007622,0.9220116,-0.109261006,0.00370129943,-0.02318132,0.007858187,True,False
21693,1.11489415,1.08449507,1.06007624,0.9420116,-0.088542,0.01994197,-0.01452893,0.00129109621,True,False
21694,1.11489415,1.08449507,1.06007624,0.9420116,-0.088542,0.01994197,-0.01452893,0.00129109621,True,False
21695,1.11489415,1.08449507,1.06007624,0.9420116,-0.088542,0.01994197,-0.01452893,0.00129109621,True,False
21696,1.13489413,1.06449509,1.08007622,0.954925954,-0.0662501752,0.0213223547,-0.03452893,0.009132385,True,False
21697,1.13489413,1.06449509,1.08007622,0.954925954,-0.0662501752,0.0213223547,-0.03452893,0.009132385,True,False
21698,1.13489413,1.06449509,1.08007622,0.954925954,-0.0662501752,0.0213223547,-0.03452893,0.009132385,True,False
21699,1.15489411,1.04449511,1.1000762,0.937033355,-0.0461623222,0.023553744,-0.05452893,0.0132320821,True,False
21700,1.15489411,1.04449511,1.1000762,0.937033355,-0.0461623222,0.023553744,-0.05452893,0.0132320821,True,False
21701,1.15489411,1.04449511,1.1000762,0.937033355,-0.0461623222,0.023553744,-0.05452893,0.0132320821,True,False
21703,1.1552248,1.02449512,1.12007618,0.924497545,-0.0290125161,0.02511993,-0.0494158119,0.0161937475,True,False
21702,1.1552248,1.02449512,1.12007618,0.924497545,-0.0290125161,0.02511993,-0.0494158119,0.0161937475,True,False
21704,1.13522482,1.00449514,1.1000762,0.9166017,-0.0148848891,0.02631554,-0.0348804742,0.0179999173,True,False
21705,1.13522482,1.00449514,1.1000762,0.9166017,-0.0148848891,0.02631554,-0.0348804742,0.0179999173,True,False
21707,1.11522484,0.984495163,1.08007622,0.912521541,-0.00365893543,0.0271557868,-0.0237950236,0.0188563466,True,False
21706,1.13522482,1.00449514,1.1000762,0.9166017,-0.0148848891,0.02631554,-0.0348804742,0.0179999173,True,False
21708,1.11522484,0.984495163,1.08007622,0.912521541,-0.00365893543,0.0271557868,-0.0237950236,0.0188563466,True,False
21709,1.11522484,0.984495163,1.08007622,0.912521541,-0.00365893543,0.0271557868,-0.0237950236,0.0188563466,True,False
21710,1.09522486,0.9644952,1.06007624,0.911444366,0.00485947728,0.0276322365,-0.0157517344,0.0189753175,True,False
21713,1.07522488,0.9444952,1.04007626,0.9126205,0.0109220147,0.02773711,-0.0103047639,0.0185515583,True,False
21712,1.09522486,0.9644952,1.06007624,0.911444366,0.00485947728,0.0276322365,-0.0157517344,0.0189753175,True,False
21714,1.07522488,0.9444952,1.04007626,0.9126205,0.0109220147,0.02773711,-0.0103047639,0.0185515583,True,False
21711,1.09522486,0.9644952,1.06007624,0.911444366,0.00485947728,0.0276322365,-0.0157517344,0.0189753175,True,False
21715,1.07522488,0.9444952,1.04007626,0.9126205,0.0109220147,0.02773711,-0.0103047639,0.0185515583,True,False
21716,1.0552249,0.9268019,1.02007627,0.9153804,0.0148143172,0.0274677575,-0.00700554252,0.0177532434,True,False
21717,1.0552249,0.9268019,1.02007627,0.9153804,0.0148143172,0.0274677575,-0.00700554252,0.0177532434,True,False
21719,1.03522491,0.928921938,1.00007629,0.919161856,0.0168449581,0.0268336236,-0.00542390347,0.01671943,True,False
21718,1.0552249,0.9268019,1.02007627,0.9153804,0.0148143172,0.0274677575,-0.00700554252,0.0177532434,True,False
21720,1.03522491,0.928921938,1.00007629,0.919161856,0.0168449581,0.0268336236,-0.00542390347,0.01671943,True,False
21723,1.01522493,0.9325328,0.9800763,0.9235129,0.0173276067,0.0258605629,-0.00516577065,0.015560329,True,False
21722,1.01522493,0.9325328,0.9800763,0.9235129,0.0173276067,0.0258605629,-0.00516577065,0.015560329,True,False
21721,1.03522491,0.928921938,1.00007629,0.919161856,0.0168449581,0.0268336236,-0.00542390347,0.01671943,True,False
21724,1.01522493,0.9325328,0.9800763,0.9235129,0.0173276067,0.0258605629,-0.00516577065,0.015560329,True,False
21725,0.995224953,0.9373894,0.960076332,0.9280874,0.0165697783,0.0245852619,-0.00588293374,0.0143591762,True,False
21726,0.995224953,0.9373894,0.960076332,0.9280874,0.0165697783,0.0245852619,-0.00588293374,0.0143591762,True,False
21727,0.995224953,0.9373894,0.960076332,0.9280874,0.0165697783,0.0245852619,-0.00588293374,0.0143591762,True,False
21728,0.975225,0.9431962,0.956943,0.9326156,0.0148602575,0.023062855,-0.00728321075,0.0131769478,True,False
21729,0.975225,0.9431962,0.956943,0.9326156,0.0148602575,0.023062855,-0.00728321075,0.0131769478,True,False
21730,0.975225,0.9431962,0.956943,0.9326156,0.0148602575,0.023062855,-0.00728321075,0.0131769478,True,False
21733,0.976523161,0.9496162,0.9638006,0.9368934,0.0124515444,0.02137795,-0.009144604,0.0120630264,True,False
21732,0.976523161,0.9496162,0.9638006,0.9368934,0.0124515444,0.02137795,-0.009144604,0.0120630264,True,False
21731,0.976523161,0.9496162,0.9638006,0.9368934,0.0124515444,0.02137795,-0.009144604,0.0120630264,True,False
21734,0.987441659,0.956326246,0.9718849,0.9407713,0.0095666945,0.019614011,-0.0112920851,0.0110536516,True,False
21737,0.999493361,0.9630499,0.9806022,0.944159567,0.00640110672,0.0178492069,-0.0135815293,0.0101720691,True,False
21736,0.999493361,0.9630499,0.9806022,0.944159567,0.00640110672,0.0178492069,-0.0135815293,0.0101720691,True,False
21735,0.987441659,0.956326246,0.9718849,0.9407713,0.0095666945,0.019614011,-0.0112920851,0.0110536516,True,False
21738,0.999493361,0.9630499,0.9806022,0.944159567,0.00640110672,0.0178492069,-0.0135815293,0.0101720691,True,False
21739,1.01199913,0.969591856,0.9894332,0.9470269,0.00312465429,0.0161413848,-0.0158893764,0.009426862,True,False
21740,1.01199913,0.969591856,0.9894332,0.9470269,0.00312465429,0.0161413848,-0.0158893764,0.009426862,True,False
21741,1.01199913,0.969591856,0.9894332,0.9470269,0.00312465429,0.0161413848,-0.0158893764,0.009426862,True,False
21742,1.02439332,0.9758277,0.997951448,0.949387,-0.000115633011,0.0145197958,-0.0181058049,0.008811682,True,False
21743,1.02439332,0.9758277,0.997951448,0.949387,-0.000115633011,0.0145197958,-0.0181058049,0.008811682,True,False
21744,1.02439332,0.9758277,0.997951448,0.949387,-0.000115633011,0.0145197958,-0.0181058049,0.008811682,True,False
21745,1.03623128,0.981652737,1.00585294,0.951273,-0.00320515037,0.0130054057,-0.020150438,0.008315474,True,False
21746,1.03623128,0.981652737,1.00585294,0.951273,-0.00320515037,0.0130054057,-0.020150438,0.008315474,True,False
21747,1.0471611,0.987033844,1.01287532,0.9527506,-0.00605662167,0.0116114467,-0.0219700038,0.007924199,True,False
21748,1.0471611,0.987033844,1.01287532,0.9527506,-0.00605662167,0.0116114467,-0.0219700038,0.007924199,True,False
21749,1.0471611,0.987033844,1.01287532,0.9527506,-0.00605662167,0.0116114467,-0.0219700038,0.007924199,True,False
21750,1.05691338,0.9920008,1.01882744,0.953911245,-0.008600116,0.010321632,-0.0235133916,0.007610649,True,False
21751,1.05691338,0.9920008,1.01882744,0.953911245,-0.008600116,0.010321632,-0.0235133916,0.007610649,True,False
21752,1.05691338,0.9920008,1.01882744,0.953911245,-0.008600116,0.010321632,-0.0235133916,0.007610649,True,False
21753,1.06533,0.996539831,1.02363253,0.9548432,-0.0107889473,0.00912541151,-0.0247563273,0.007351011,True,False
21754,1.06533,0.996539831,1.02363253,0.9548432,-0.0107889473,0.00912541151,-0.0247563273,0.007351011,True,False
21755,1.06533,0.996539831,1.02363253,0.9548432,-0.0107889473,0.00912541151,-0.0247563273,0.007351011,True,False
21756,1.0723331,1.00063848,1.02731943,0.955620944,-0.0126060992,0.008022442,-0.0257069618,0.007127613,True,False
21757,1.0723331,1.00063848,1.02731943,0.955620944,-0.0126060992,0.008022442,-0.0257069618,0.007127613,True,False
21758,1.07791615,1.00427771,1.029942,0.956303537,-0.014051944,0.00701873,-0.02638422,0.006926894,True,False
21759,1.07791615,1.00427771,1.029942,0.956303537,-0.014051944,0.00701873,-0.02638422,0.006926894,True,False
21760,1.07791615,1.00427771,1.029942,0.956303537,-0.014051944,0.00701873,-0.02638422,0.006926894,True,False
21761,1.0801599,1.01141763,1.02767158,0.9589302,-0.0152567923,0.004863009,-0.0262985229,0.006439358,True,False
21763,1.0801599,1.01141763,1.02767158,0.9589302,-0.0152567923,0.004863009,-0.0262985229,0.006439358,True,False
21762,1.0801599,1.01141763,1.02767158,0.9589302,-0.0152567923,0.004863009,-0.0262985229,0.006439358,True,False
21764,1.07946229,1.019882,1.022778,0.963197052,-0.0152225792,0.00198352337,-0.025008589,0.005239755,True,False
21765,1.07946229,1.019882,1.022778,0.963197052,-0.0152225792,0.00198352337,-0.025008589,0.005239755,True,False
21766,1.07946229,1.019882,1.022778,0.963197052,-0.0152225792,0.00198352337,-0.025008589,0.005239755,True,False
21767,1.07649922,1.028899,1.01616573,0.968565166,-0.0145119131,-0.000929608941,-0.0232958943,0.00376358628,True,False
21768,1.07649922,1.028899,1.01616573,0.968565166,-0.0145119131,-0.000929608941,-0.0232958943,0.00376358628,True,False
21769,1.07649922,1.028899,1.01616573,0.968565166,-0.0145119131,-0.000929608941,-0.0232958943,0.00376358628,True,False
21771,1.07214761,1.03757858,1.00887632,0.9743063,-0.0133406818,-0.003686726,-0.021377489,0.00218659639,True,False
21770,1.07214761,1.03757858,1.00887632,0.9743063,-0.0133406818,-0.003686726,-0.021377489,0.00218659639,True,False
21772,1.07214761,1.03757858,1.00887632,0.9743063,-0.0133406818,-0.003686726,-0.021377489,0.00218659639,True,False
21773,1.06722951,1.04530358,1.001693,0.979765832,-0.01195614,-0.006069824,-0.0195016116,0.000710189342,True,False
21774,1.06722951,1.04530358,1.001693,0.979765832,-0.01195614,-0.006069824,-0.0195016116,0.000710189342,True,False
21775,1.06722951,1.04530358,1.001693,0.979765832,-0.01195614,-0.006069824,-0.0195016116,0.000710189342,True,False
21776,1.06231952,1.05176473,0.995096147,0.9845411,-0.0105047226,-0.007977486,-0.0178018063,-0.0005566776,False,False
21777,1.06231952,1.05176473,0.995096147,0.9845411,-0.0105047226,-0.007977486,-0.0178018063,-0.0005566776,False,False
21778,1.05777216,1.05685377,0.9893474,0.988429248,-0.009288698,-0.009272277,-0.0163390934,-0.00157186389,False,False
21779,1.05777216,1.05685377,0.9893474,0.988429248,-0.009288698,-0.009272277,-0.0163390934,-0.00157186389,False,False
21780,1.05777216,1.05685377,0.9893474,0.988429248,-0.009288698,-0.009272277,-0.0163390934,-0.00157186389,False,False
21781,1.05378127,1.06058764,0.984564245,0.9913706,-0.008237541,-0.0101943165,-0.0151347965,-0.002329111,False,False
21782,1.05378127,1.06058764,0.984564245,0.9913706,-0.008237541,-0.0101943165,-0.0151347965,-0.002329111,False,False
21785,1.05043149,1.06306577,0.980759561,0.99339503,-0.00736737251,-0.0107856542,-0.0141869634,-0.00284251571,False,False
21783,1.05378127,1.06058764,0.984564245,0.9913706,-0.008237541,-0.0101943165,-0.0151347965,-0.002329111,False,False
21784,1.05043149,1.06306577,0.980759561,0.99339503,-0.00736737251,-0.0107856542,-0.0141869634,-0.00284251571,False,False
21787,1.0477345,1.06443834,0.9778835,0.994587362,-0.00667887926,-0.0111020505,-0.0134787858,-0.00313845277,False,False
21786,1.05043149,1.06306577,0.980759561,0.99339503,-0.00736737251,-0.0107856542,-0.0141869634,-0.00284251571,False,False
21788,1.0477345,1.06443834,0.9778835,0.994587362,-0.00667887926,-0.0111020505,-0.0134787858,-0.00313845277,False,False
21789,1.0477345,1.06443834,0.9778835,0.994587362,-0.00667887926,-0.0111020505,-0.0134787858,-0.00313845277,False,False
21790,1.04565787,1.06487775,0.975843847,0.9950635,-0.006162286,-0.0111997128,-0.0129839778,-0.00324866176,False,False
21791,1.04565787,1.06487775,0.975843847,0.9950635,-0.006162286,-0.0111997128,-0.0129839778,-0.00324866176,False,False
21792,1.04565787,1.06487775,0.975843847,0.9950635,-0.006162286,-0.0111997128,-0.0129839778,-0.00324866176,False,False
21793,1.04414415,1.06456447,0.974530637,0.9949507,-0.005801782,-0.01113075,-0.0126722008,-0.00320786238,False,False
21794,1.04414415,1.06456447,0.974530637,0.9949507,-0.005801782,-0.01113075,-0.0126722008,-0.00320786238,False,False
21795,1.04311752,1.06367493,0.973820865,0.994379461,-0.00557497144,-0.0109366328,-0.0125120878,-0.003050238,False,False
21796,1.04311752,1.06367493,0.973820865,0.994379461,-0.00557497144,-0.0109366328,-0.0125120878,-0.003050238,False,False
21798,1.04311752,1.06367493,0.973820865,0.994379461,-0.00557497144,-0.0109366328,-0.0125120878,-0.003050238,False,False
21797,1.04311752,1.06367493,0.973820865,0.994379461,-0.00557497144,-0.0109366328,-0.0125120878,-0.003050238,False,False
